iteration,relative_error
151,0.00775773
152,0.00775655
153,0.00775545
154,0.00775451
155,0.00775368
156,0.00775292
157,0.00775227
158,0.00775164
159,0.00775105
160,0.0077505
161,0.00774992
162,0.00774935
163,0.00774877
164,0.00774814
165,0.0077475
166,0.00774681
167,0.00774607
168,0.00774527
169,0.00774443
170,0.00774351
171,0.00774248
172,0.00774142
173,0.00774026
174,0.007739
175,0.00773769
176,0.00773629
177,0.00773481
178,0.00773326
179,0.00773162
180,0.00772989
181,0.00772799
182,0.00772596
183,0.00772377
184,0.00772131
185,0.00771866
186,0.0077158
187,0.00771268
188,0.00770941
189,0.00770604
190,0.00770261
191,0.00769917
192,0.00769575
193,0.00769243
194,0.00768921
195,0.00768601
196,0.00768289
197,0.00767984
198,0.0076767
199,0.00767343
200,0.00767
201,0.00766631
202,0.00766228
203,0.00765786
204,0.00765293
205,0.0076475
206,0.00764147
207,0.00763472
208,0.00762748
209,0.00761974
210,0.00761168
211,0.00760345
212,0.00759521
213,0.00758702
214,0.00757903
215,0.00757117
216,0.00756346
217,0.00755593
218,0.00754844
219,0.00754085
220,0.00753313
221,0.00752513
222,0.00751666
223,0.00750759
224,0.00749768
225,0.00748684
226,0.00747494
227,0.0074618
228,0.00744723
229,0.00743142
230,0.00741448
231,0.00739632
232,0.00737719
233,0.00735741
234,0.00733702
235,0.00731614
236,0.00729506
237,0.00727378
238,0.00725249
239,0.00723142
240,0.00721035
241,0.0071892
242,0.0071679
243,0.00714605
244,0.00712311
245,0.00709851
246,0.00707175
247,0.00704238
248,0.00701008
249,0.00697464
250,0.00693571
251,0.00689446
252,0.00685235
253,0.0068107
254,0.0067711
255,0.00673321
256,0.00669326
257,0.00664484
258,0.00658237
259,0.00651423
260,0.00646118
261,0.00642117
262,0.00636878
263,0.00627991
264,0.00618716
265,0.00610773
266,0.00600816
267,0.00591173
268,0.00582897
269,0.00573684
270,0.00565782
271,0.00558157
272,0.00550283
273,0.00542015
274,0.00532212
275,0.00520817
276,0.00507247
277,0.00492592
278,0.00476794
279,0.00461454
280,0.00446777
281,0.00433811
282,0.00421957
283,0.0041142
284,0.00401499
285,0.00392364
286,0.0038311
287,0.00373909
288,0.00364683
289,0.00355567
290,0.00346822
291,0.00338607
292,0.00331437
293,0.00325112
294,0.0031993
295,0.00315602
296,0.00311813
297,0.00308521
298,0.00305332
299,0.00302452
300,0.00299481
301,0.00296747
302,0.00293928
303,0.00291083
304,0.00288117
305,0.00284968
306,0.00281915
307,0.00278764
308,0.00275654
309,0.0027249
310,0.0026943
311,0.00266586
312,0.00263968
313,0.002616
314,0.0025949
315,0.00257643
316,0.00255948
317,0.00254465
318,0.00253088
319,0.00251763
320,0.00250502
321,0.00249213
322,0.0024791
323,0.00246578
324,0.00245143
325,0.00243644
326,0.00242106
327,0.00240486
328,0.00238842
329,0.00237166
330,0.00235491
331,0.00233852
332,0.00232281
333,0.00230751
334,0.00229297
335,0.00227922
336,0.00226639
337,0.0022543
338,0.00224263
339,0.0022314
340,0.00222017
341,0.00220892
342,0.00219753
343,0.00218538
344,0.0021728
345,0.00215966
346,0.00214521
347,0.00212974
348,0.00211318
349,0.00209552
350,0.00207672
351,0.00205679
352,0.00203634
353,0.00201535
354,0.00199378
355,0.00197251
356,0.00195173
357,0.0019312
358,0.00191177
359,0.00189298
360,0.00187465
361,0.00185683
362,0.00183948
363,0.00182243
364,0.00180516
365,0.00178749
366,0.00176943
367,0.00175058
368,0.00173066
369,0.00170968
370,0.00168732
371,0.00166293
372,0.00163604
373,0.00160761
374,0.00157846
375,0.00154916
376,0.00151957
377,0.00148998
378,0.00146026
379,0.00143046
380,0.00140116
381,0.0013729
382,0.00134574
383,0.00131906
384,0.00129083
385,0.00125876
386,0.0012213
387,0.00117945
388,0.00114028
389,0.00110699
390,0.0010762
391,0.00104352
392,0.00100947
393,0.000979318
394,0.000950852
395,0.000916527
396,0.000881347
397,0.000853921
398,0.000827257
399,0.000797538
400,0.000767003
401,0.000732615
402,0.000701429
403,0.000676893
404,0.000654925
405,0.000637351
406,0.000619743
407,0.000601266
408,0.000582159
409,0.000561351
410,0.000541887
411,0.000521896
412,0.000501771
413,0.000480324
414,0.000458297
415,0.00043657
416,0.00041569
417,0.000396361
418,0.000378686
419,0.000362118
420,0.000346785
421,0.000332493
422,0.000319014
423,0.00030567
424,0.000292448
425,0.000278896
426,0.000265198
427,0.000252013
428,0.00024017
429,0.000230007
430,0.000221263
431,0.000213841
432,0.000207219
433,0.000201323
434,0.00019579
435,0.000190736
436,0.000185842
437,0.000181114
438,0.000176108
439,0.000170979
440,0.000165566
441,0.000160152
442,0.000154985
443,0.000150124
444,0.000145582
445,0.00014114
446,0.000136942
447,0.000132922
448,0.000129126
449,0.000125484
450,0.000121946
451,0.000118531
452,0.000115182
453,0.00011189
454,0.000108748
455,0.000105762
456,0.000102981
457,0.000100339
458,9.78295e-05
459,9.55124e-05
460,9.333e-05
461,9.1327e-05
462,8.93975e-05
463,8.75593e-05
464,8.5833e-05
465,8.4146e-05
466,8.24847e-05
467,8.07803e-05
468,7.90704e-05
469,7.73775e-05
470,7.57102e-05
471,7.39923e-05
472,7.22472e-05
473,7.05623e-05
474,6.88886e-05
475,6.72646e-05
476,6.56949e-05
477,6.41486e-05
478,6.26702e-05
479,6.12051e-05
480,5.97897e-05
481,5.84486e-05
482,5.71361e-05
483,5.58609e-05
484,5.46315e-05
485,5.34615e-05
486,5.23596e-05
487,5.12869e-05
488,5.02194e-05
489,4.91689e-05
490,4.81328e-05
491,4.7111e-05
492,4.60967e-05
493,4.51133e-05
494,4.41705e-05
495,4.32851e-05
496,4.24769e-05
497,4.17295e-05
498,4.10444e-05
499,4.04251e-05
500,3.98665e-05
501,3.93393e-05
502,3.88386e-05
503,3.83648e-05
504,3.79078e-05
505,3.74617e-05
506,3.70228e-05
507,3.65981e-05
508,3.61864e-05
509,3.57776e-05
510,3.53769e-05
511,3.50001e-05
512,3.46374e-05
513,3.42664e-05
514,3.38773e-05
515,3.34722e-05
516,3.30832e-05
517,3.27444e-05
518,3.24514e-05
519,3.21803e-05
520,3.19027e-05
521,3.1623e-05
522,3.1363e-05
523,3.11093e-05
524,3.08433e-05
525,3.057e-05
526,3.02873e-05
527,2.99839e-05
528,2.97006e-05
529,2.94395e-05
530,2.91023e-05
531,2.8645e-05
532,2.81785e-05
533,2.77563e-05
534,2.73724e-05
535,2.70202e-05
536,2.66267e-05
537,2.61907e-05
538,2.57427e-05
539,2.52802e-05
540,2.48235e-05
541,2.43505e-05
542,2.38852e-05
543,2.34e-05
544,2.28953e-05
545,2.2393e-05
546,2.18857e-05
547,2.14102e-05
548,2.09593e-05
549,2.05388e-05
550,2.01197e-05
551,1.97058e-05
552,1.93117e-05
553,1.89568e-05
554,1.86572e-05
555,1.83964e-05
556,1.81575e-05
557,1.79206e-05
558,1.7685e-05
559,1.74638e-05
560,1.72723e-05
561,1.71108e-05
562,1.69678e-05
563,1.68318e-05
564,1.66981e-05
565,1.6566e-05
566,1.64319e-05
567,1.62919e-05
568,1.6145e-05
569,1.59961e-05
570,1.58463e-05
571,1.56932e-05
572,1.55317e-05
573,1.53594e-05
574,1.51839e-05
575,1.50091e-05
576,1.48414e-05
577,1.46783e-05
578,1.45256e-05
579,1.43822e-05
580,1.42564e-05
581,1.4143e-05
582,1.40395e-05
583,1.39407e-05
584,1.38448e-05
585,1.37459e-05
586,1.36406e-05
587,1.35246e-05
588,1.33909e-05
589,1.32411e-05
590,1.30759e-05
591,1.28947e-05
592,1.26958e-05
593,1.24824e-05
594,1.22654e-05
595,1.20451e-05
596,1.18214e-05
597,1.15961e-05
598,1.13707e-05
599,1.11484e-05
600,1.09214e-05
601,1.06917e-05
602,1.04622e-05
603,1.0234e-05
604,1.0009e-05
605,9.7833e-06
606,9.55163e-06
607,9.31348e-06
608,9.06906e-06
609,8.82249e-06
610,8.56911e-06
611,8.31032e-06
612,8.03839e-06
613,7.75361e-06
614,7.46929e-06
615,7.18609e-06
616,6.89931e-06
617,6.60787e-06
618,6.31408e-06
619,6.02239e-06
620,5.73839e-06
621,5.45717e-06
622,5.1869e-06
623,4.92735e-06
624,4.68417e-06
625,4.4612e-06
626,4.25541e-06
627,4.06281e-06
628,3.87572e-06
629,3.69837e-06
630,3.52818e-06
631,3.36704e-06
632,3.2165e-06
633,3.07822e-06
634,2.94934e-06
635,2.82995e-06
636,2.72431e-06
637,2.62976e-06
638,2.54412e-06
639,2.46634e-06
640,2.39305e-06
641,2.32247e-06
642,2.24999e-06
643,2.17662e-06
644,2.10237e-06
645,2.03208e-06
646,1.96939e-06
647,1.91372e-06
648,1.86206e-06
649,1.81266e-06
650,1.76905e-06
651,1.73301e-06
652,1.70079e-06
653,1.66949e-06
654,1.64007e-06
655,1.61262e-06
656,1.58277e-06
657,1.54838e-06
658,1.5138e-06
659,1.48347e-06
660,1.45395e-06
661,1.41972e-06
662,1.38073e-06
663,1.34588e-06
664,1.31791e-06
665,1.28829e-06
666,1.25382e-06
667,1.21836e-06
668,1.18228e-06
669,1.14812e-06
670,1.11797e-06
671,1.0908e-06
672,1.06691e-06
673,1.04405e-06
674,1.02064e-06
675,9.96616e-07
676,9.69595e-07
677,9.43001e-07
678,9.19013e-07
679,8.97032e-07
680,8.7606e-07
681,8.55156e-07
682,8.3441e-07
683,8.14207e-07
684,7.95976e-07
685,7.78907e-07
686,7.63508e-07
687,7.48975e-07
688,7.35165e-07
689,7.21686e-07
690,7.0869e-07
691,6.95751e-07
692,6.83009e-07
693,6.70822e-07
694,6.59434e-07
695,6.49326e-07
696,6.40264e-07
697,6.31588e-07
698,6.2283e-07
699,6.13622e-07
700,6.03896e-07
701,5.93472e-07
702,5.8222e-07
703,5.69815e-07
704,5.56483e-07
705,5.41997e-07
706,5.26856e-07
707,5.11569e-07
708,4.97377e-07
709,4.84283e-07
710,4.72163e-07
711,4.60629e-07
712,4.50012e-07
713,4.40031e-07
714,4.30913e-07
715,4.22439e-07
716,4.14509e-07
717,4.06733e-07
718,3.98975e-07
719,3.91273e-07
720,3.83575e-07
721,3.75945e-07
722,3.68255e-07
723,3.60489e-07
724,3.52579e-07
725,3.44669e-07
726,3.36665e-07
727,3.29054e-07
728,3.22034e-07
729,3.15495e-07
730,3.09277e-07
731,3.03396e-07
732,2.97902e-07
733,2.92746e-07
734,2.87887e-07
735,2.83182e-07
736,2.78456e-07
737,2.73661e-07
738,2.68886e-07
739,2.64313e-07
740,2.59932e-07
741,2.55551e-07
742,2.51203e-07
743,2.47033e-07
744,2.43136e-07
745,2.39504e-07
746,2.36005e-07
747,2.32561e-07
748,2.2915e-07
749,2.257e-07
750,2.22293e-07
751,2.18955e-07
752,2.15514e-07
753,2.11878e-07
754,2.08104e-07
755,2.04263e-07
756,2.00453e-07
757,1.96591e-07
758,1.92599e-07
759,1.88591e-07
760,1.84638e-07
761,1.80909e-07
762,1.77387e-07
763,1.74018e-07
764,1.70697e-07
765,1.6742e-07
766,1.64086e-07
767,1.60639e-07
768,1.57113e-07
769,1.53351e-07
770,1.49156e-07
771,1.44334e-07
772,1.38839e-07
773,1.32944e-07
774,1.27022e-07
775,1.21525e-07
776,1.16567e-07
777,1.11971e-07
778,1.0761e-07
779,1.03506e-07
780,9.96154e-08
781,9.56508e-08
782,9.13489e-08
783,8.67429e-08
784,8.22117e-08
785,7.79894e-08
786,7.40892e-08
787,7.05185e-08
788,6.7001e-08
789,6.34733e-08
790,6.03826e-08
791,5.76835e-08
792,5.48484e-08
793,5.19911e-08
794,4.9661e-08
795,4.75833e-08
796,4.51913e-08
797,4.27208e-08
798,4.05346e-08
799,3.83352e-08
800,3.59123e-08
801,3.37566e-08
802,3.18582e-08
803,2.99799e-08
804,2.83037e-08
805,2.67285e-08
806,2.49965e-08
807,2.33512e-08
808,2.18933e-08
809,2.06578e-08
810,1.96437e-08
811,1.87924e-08
812,1.8016e-08
813,1.72919e-08
814,1.66215e-08
815,1.60155e-08
816,1.54819e-08
817,1.50397e-08
818,1.46835e-08
819,1.44008e-08
820,1.41657e-08
821,1.39687e-08
822,1.37982e-08
