iteration,relative_error
298,0.00326984
299,0.00326943
300,0.00326903
301,0.00326871
302,0.00326839
303,0.00326812
304,0.00326786
305,0.00326763
306,0.00326742
307,0.00326722
308,0.00326704
309,0.00326685
310,0.00326668
311,0.0032665
312,0.00326633
313,0.00326616
314,0.00326598
315,0.0032658
316,0.00326561
317,0.00326542
318,0.00326523
319,0.00326503
320,0.00326483
321,0.00326462
322,0.00326441
323,0.00326419
324,0.00326396
325,0.00326373
326,0.00326349
327,0.00326323
328,0.00326297
329,0.00326269
330,0.00326241
331,0.00326211
332,0.00326178
333,0.00326145
334,0.0032611
335,0.00326073
336,0.00326036
337,0.00325997
338,0.00325957
339,0.00325917
340,0.00325876
341,0.00325836
342,0.00325795
343,0.00325754
344,0.00325714
345,0.00325674
346,0.00325634
347,0.00325595
348,0.00325555
349,0.00325516
350,0.00325477
351,0.00325437
352,0.00325397
353,0.00325356
354,0.00325314
355,0.00325272
356,0.00325228
357,0.00325183
358,0.00325137
359,0.0032509
360,0.00325041
361,0.00324991
362,0.0032494
363,0.00324888
364,0.00324836
365,0.00324782
366,0.00324728
367,0.00324674
368,0.00324618
369,0.00324563
370,0.00324508
371,0.00324452
372,0.00324397
373,0.00324342
374,0.00324287
375,0.00324233
376,0.00324181
377,0.00324128
378,0.00324077
379,0.00324026
380,0.00323975
381,0.00323924
382,0.00323874
383,0.00323823
384,0.00323773
385,0.00323723
386,0.00323672
387,0.00323622
388,0.0032357
389,0.00323516
390,0.00323462
391,0.00323404
392,0.00323345
393,0.00323283
394,0.00323217
395,0.00323148
396,0.00323076
397,0.00322999
398,0.00322917
399,0.00322834
400,0.00322745
401,0.00322651
402,0.00322554
403,0.00322454
404,0.00322349
405,0.00322244
406,0.00322137
407,0.00322029
408,0.0032192
409,0.00321812
410,0.00321704
411,0.00321596
412,0.00321492
413,0.00321388
414,0.00321286
415,0.00321189
416,0.00321093
417,0.00320999
418,0.00320909
419,0.00320821
420,0.00320734
421,0.00320651
422,0.00320569
423,0.00320488
424,0.00320408
425,0.00320329
426,0.00320249
427,0.0032017
428,0.0032009
429,0.00320008
430,0.00319925
431,0.0031984
432,0.00319751
433,0.00319659
434,0.00319564
435,0.00319465
436,0.00319361
437,0.00319252
438,0.00319138
439,0.00319017
440,0.00318892
441,0.00318761
442,0.00318622
443,0.00318478
444,0.00318329
445,0.00318175
446,0.00318015
447,0.00317853
448,0.00317687
449,0.00317517
450,0.00317347
451,0.00317174
452,0.00316998
453,0.00316823
454,0.00316649
455,0.00316475
456,0.00316302
457,0.00316134
458,0.00315966
459,0.00315802
460,0.00315642
461,0.00315483
462,0.00315327
463,0.00315174
464,0.00315022
465,0.00314869
466,0.00314717
467,0.00314566
468,0.00314415
469,0.00314266
470,0.00314118
471,0.00313969
472,0.00313819
473,0.00313669
474,0.00313517
475,0.00313362
476,0.00313204
477,0.00313042
478,0.00312875
479,0.00312705
480,0.00312528
481,0.00312345
482,0.00312156
483,0.00311961
484,0.00311758
485,0.00311548
486,0.00311331
487,0.00311106
488,0.00310874
489,0.00310636
490,0.00310391
491,0.00310139
492,0.00309885
493,0.00309628
494,0.00309369
495,0.00309113
496,0.00308862
497,0.00308615
498,0.00308379
499,0.00308156
500,0.00307945
501,0.00307749
502,0.00307568
503,0.00307402
504,0.00307245
505,0.00307088
506,0.0030691
507,0.00306677
508,0.00306338
509,0.00305874
510,0.00305388
511,0.00305021
512,0.00304769
513,0.00304532
514,0.00304216
515,0.00303821
516,0.00303424
517,0.00302956
518,0.00302254
519,0.00301408
520,0.00300601
521,0.00299712
522,0.00298801
523,0.00298069
524,0.00297376
525,0.00296694
526,0.00296124
527,0.00295524
528,0.00294902
529,0.00294342
530,0.00293705
531,0.0029308
532,0.0029243
533,0.00291648
534,0.00290862
535,0.00289851
536,0.00288804
537,0.00287619
538,0.00286237
539,0.00284868
540,0.00283136
541,0.00281499
542,0.00279499
543,0.00277638
544,0.00275698
545,0.00273923
546,0.00272272
547,0.0027062
548,0.00269087
549,0.0026753
550,0.00266195
551,0.00264882
552,0.002638
553,0.00262757
554,0.00261897
555,0.00261062
556,0.00260366
557,0.00259685
558,0.00259093
559,0.0025851
560,0.00257984
561,0.00257476
562,0.00257023
563,0.00256588
564,0.00256179
565,0.0025576
566,0.00255364
567,0.00254975
568,0.00254622
569,0.00254273
570,0.0025395
571,0.00253631
572,0.00253339
573,0.00253073
574,0.00252829
575,0.00252612
576,0.00252413
577,0.0025224
578,0.00252083
579,0.00251943
580,0.00251821
581,0.00251709
582,0.00251614
583,0.00251522
584,0.00251437
585,0.00251354
586,0.00251275
587,0.00251201
588,0.00251123
589,0.00251047
590,0.00250964
591,0.00250879
592,0.00250785
593,0.00250685
594,0.00250578
595,0.00250462
596,0.00250336
597,0.00250192
598,0.00250045
599,0.0024988
600,0.00249707
601,0.00249519
602,0.00249316
603,0.00249115
604,0.00248895
605,0.00248672
606,0.00248442
607,0.00248204
608,0.00247972
609,0.00247737
610,0.00247509
611,0.00247288
612,0.00247067
613,0.00246853
614,0.00246645
615,0.00246448
616,0.00246253
617,0.00246065
618,0.00245887
619,0.00245712
620,0.0024554
621,0.0024537
622,0.00245201
623,0.00245036
624,0.00244866
625,0.00244693
626,0.00244522
627,0.00244341
628,0.00244155
629,0.00243962
630,0.00243752
631,0.00243533
632,0.002433
633,0.00243054
634,0.00242795
635,0.00242511
636,0.00242216
637,0.00241899
638,0.00241559
639,0.00241207
640,0.00240818
641,0.00240411
642,0.00239984
643,0.0023952
644,0.00239035
645,0.00238516
646,0.00237975
647,0.00237418
648,0.0023683
649,0.00236226
650,0.00235606
651,0.00234971
652,0.0023433
653,0.00233681
654,0.00233035
655,0.00232398
656,0.00231767
657,0.00231141
658,0.00230519
659,0.00229913
660,0.0022931
661,0.0022872
662,0.00228151
663,0.00227582
664,0.00227027
665,0.00226478
666,0.00225926
667,0.00225383
668,0.00224842
669,0.00224303
670,0.00223765
671,0.00223215
672,0.00222654
673,0.00222091
674,0.00221506
675,0.00220911
676,0.00220311
677,0.0021968
678,0.00219028
679,0.00218349
680,0.00217625
681,0.00216861
682,0.00216053
683,0.00215198
684,0.00214314
685,0.00213374
686,0.00212379
687,0.00211327
688,0.00210187
689,0.00208983
690,0.00207723
691,0.00206404
692,0.00205029
693,0.00203592
694,0.00202097
695,0.00200554
696,0.00198989
697,0.00197412
698,0.00195809
699,0.00194213
700,0.00192656
701,0.00191109
702,0.00189575
703,0.00188073
704,0.00186572
705,0.00185107
706,0.001837
707,0.00182315
708,0.00180988
709,0.00179697
710,0.00178423
711,0.0017719
712,0.00175963
713,0.00174749
714,0.00173586
715,0.00172435
716,0.00171279
717,0.00170128
718,0.00168952
719,0.00167763
720,0.00166566
721,0.00165344
722,0.00164109
723,0.00162855
724,0.00161564
725,0.00160228
726,0.00158866
727,0.00157461
728,0.00155995
729,0.00154465
730,0.00152866
731,0.00151196
732,0.00149456
733,0.00147662
734,0.00145826
735,0.00143945
736,0.00142007
737,0.00140019
738,0.00137996
739,0.00135951
740,0.0013394
741,0.00131953
742,0.00130011
743,0.00128123
744,0.00126228
745,0.0012432
746,0.00122424
747,0.00120535
748,0.00118688
749,0.00116918
750,0.00115191
751,0.00113513
752,0.00111869
753,0.00110192
754,0.00108483
755,0.00106738
756,0.00104944
757,0.00103159
758,0.00101425
759,0.000997165
760,0.000979539
761,0.000960405
762,0.000939284
763,0.000917726
764,0.000898954
765,0.000884343
766,0.000872763
767,0.000861755
768,0.00084941
769,0.000836518
770,0.000825241
771,0.000815378
772,0.000804972
773,0.000793791
774,0.000783697
775,0.000774613
776,0.000764595
777,0.000754058
778,0.000744692
779,0.000735066
780,0.000724017
781,0.000713541
782,0.000703389
783,0.000692151
784,0.000682112
785,0.000673567
786,0.000665
787,0.000657581
788,0.000650766
789,0.000643325
790,0.000636387
791,0.000629325
792,0.000621658
793,0.000614688
794,0.000607263
795,0.000599764
796,0.000592326
797,0.000583921
798,0.00057592
799,0.000567444
800,0.000559443
801,0.000551862
802,0.000543905
803,0.000536714
804,0.000529125
805,0.000522256
806,0.00051555
807,0.000509015
808,0.000502766
809,0.000496269
810,0.00049001
811,0.000483292
812,0.000476792
813,0.000469886
814,0.000463049
815,0.000456115
816,0.000449238
817,0.000442458
818,0.000435706
819,0.000428923
820,0.000421776
821,0.000414675
822,0.000407914
823,0.000401739
824,0.00039598
825,0.00039029
826,0.000384654
827,0.000378997
828,0.000373537
829,0.000368035
830,0.000362819
831,0.000357689
832,0.000352791
833,0.000347586
834,0.000342369
835,0.000336873
836,0.000331616
837,0.000326375
838,0.000321271
839,0.000315971
840,0.000310812
841,0.00030566
842,0.000300897
843,0.000296219
844,0.000291809
845,0.000287515
846,0.000283504
847,0.000279615
848,0.000275996
849,0.000272578
850,0.000269336
851,0.000266157
852,0.000263095
853,0.000260221
854,0.00025748
855,0.000254814
856,0.00025214
857,0.000249534
858,0.000246882
859,0.000244279
860,0.000241567
861,0.000238777
862,0.000235924
863,0.000232988
864,0.000230058
865,0.0002271
866,0.000224132
867,0.000221053
868,0.00021795
869,0.000214871
870,0.000211757
871,0.000208696
872,0.000205638
873,0.000202728
874,0.000199869
875,0.000197133
876,0.00019444
877,0.000191894
878,0.00018946
879,0.000187138
880,0.000184906
881,0.000182771
882,0.000180686
883,0.000178598
884,0.00017656
885,0.000174499
886,0.000172503
887,0.000170489
888,0.000168507
889,0.000166456
890,0.000164365
891,0.000162238
892,0.00016006
893,0.000157835
894,0.000155523
895,0.000153211
896,0.000150822
897,0.000148446
898,0.000146012
899,0.000143561
900,0.000141179
901,0.000138781
902,0.000136506
903,0.000134286
904,0.000132107
905,0.000130071
906,0.000128099
907,0.000126277
908,0.000124507
909,0.00012282
910,0.000121206
911,0.000119658
912,0.000118201
913,0.000116823
914,0.000115522
915,0.000114272
916,0.000113081
917,0.000111938
918,0.000110826
919,0.000109767
920,0.000108724
921,0.000107684
922,0.000106663
923,0.00010565
924,0.000104638
925,0.000103604
926,0.000102569
927,0.000101525
928,0.000100471
929,9.9413e-05
930,9.83536e-05
931,9.72978e-05
932,9.62299e-05
933,9.5137e-05
934,9.40418e-05
935,9.29516e-05
936,9.18748e-05
937,9.08111e-05
938,8.97566e-05
939,8.87144e-05
940,8.76797e-05
941,8.66413e-05
942,8.5622e-05
943,8.46223e-05
944,8.36403e-05
945,8.2686e-05
946,8.17669e-05
947,8.08911e-05
948,8.00323e-05
949,7.91876e-05
950,7.8381e-05
951,7.75976e-05
952,7.68521e-05
953,7.61356e-05
954,7.54406e-05
955,7.47941e-05
956,7.41679e-05
957,7.35511e-05
958,7.29597e-05
959,7.23859e-05
960,7.18426e-05
961,7.13175e-05
962,7.08071e-05
963,7.03259e-05
964,6.98471e-05
965,6.93747e-05
966,6.89111e-05
967,6.84463e-05
968,6.79965e-05
969,6.75582e-05
970,6.71223e-05
971,6.66913e-05
972,6.62648e-05
973,6.5848e-05
974,6.54316e-05
975,6.50175e-05
976,6.46113e-05
977,6.42102e-05
978,6.3815e-05
979,6.34216e-05
980,6.30255e-05
981,6.26301e-05
982,6.22308e-05
983,6.18286e-05
984,6.14274e-05
985,6.10285e-05
986,6.06394e-05
987,6.02556e-05
988,5.9868e-05
989,5.94777e-05
990,5.90834e-05
991,5.86836e-05
992,5.82806e-05
993,5.78859e-05
994,5.74951e-05
995,5.71057e-05
996,5.67169e-05
997,5.63221e-05
998,5.59187e-05
999,5.55173e-05
1000,5.51228e-05
1001,5.47376e-05
1002,5.43696e-05
1003,5.40199e-05
1004,5.3682e-05
1005,5.33505e-05
1006,5.30222e-05
1007,5.27014e-05
1008,5.23915e-05
1009,5.20942e-05
1010,5.18148e-05
1011,5.15521e-05
1012,5.13021e-05
1013,5.10507e-05
1014,5.07799e-05
1015,5.04813e-05
1016,5.01686e-05
1017,4.98615e-05
1018,4.95866e-05
1019,4.93462e-05
1020,4.91184e-05
1021,4.88873e-05
1022,4.86562e-05
1023,4.84473e-05
1024,4.82632e-05
1025,4.80738e-05
1026,4.78476e-05
1027,4.75821e-05
1028,4.73134e-05
1029,4.70686e-05
1030,4.68305e-05
1031,4.65984e-05
1032,4.63857e-05
1033,4.61719e-05
1034,4.59217e-05
1035,4.56381e-05
1036,4.53319e-05
1037,4.49787e-05
1038,4.45794e-05
1039,4.41854e-05
1040,4.37888e-05
1041,4.33577e-05
1042,4.293e-05
1043,4.25046e-05
1044,4.20455e-05
1045,4.15903e-05
1046,4.11452e-05
1047,4.06741e-05
1048,4.02149e-05
1049,3.97556e-05
1050,3.92525e-05
1051,3.87411e-05
1052,3.82e-05
1053,3.7623e-05
1054,3.70733e-05
1055,3.65136e-05
1056,3.59577e-05
1057,3.54328e-05
1058,3.48901e-05
1059,3.43829e-05
1060,3.38963e-05
1061,3.34112e-05
1062,3.29626e-05
1063,3.25088e-05
1064,3.20757e-05
1065,3.16401e-05
1066,3.11732e-05
1067,3.0705e-05
1068,3.01816e-05
1069,2.96332e-05
1070,2.90937e-05
1071,2.85762e-05
1072,2.81128e-05
1073,2.76745e-05
1074,2.72677e-05
1075,2.68644e-05
1076,2.64688e-05
1077,2.6094e-05
1078,2.57343e-05
1079,2.54006e-05
1080,2.50802e-05
1081,2.47755e-05
1082,2.44815e-05
1083,2.41871e-05
1084,2.3897e-05
1085,2.36138e-05
1086,2.33343e-05
1087,2.30389e-05
1088,2.2729e-05
1089,2.23968e-05
1090,2.20601e-05
1091,2.1739e-05
1092,2.14234e-05
1093,2.11152e-05
1094,2.08088e-05
1095,2.05108e-05
1096,2.02095e-05
1097,1.99276e-05
1098,1.96532e-05
1099,1.94007e-05
1100,1.91572e-05
1101,1.8933e-05
1102,1.87195e-05
1103,1.85223e-05
1104,1.83346e-05
1105,1.81551e-05
1106,1.79797e-05
1107,1.78139e-05
1108,1.76572e-05
1109,1.75063e-05
1110,1.73566e-05
1111,1.72084e-05
1112,1.70646e-05
1113,1.69217e-05
1114,1.67809e-05
1115,1.66376e-05
1116,1.64921e-05
1117,1.63403e-05
1118,1.61857e-05
1119,1.60275e-05
1120,1.58671e-05
1121,1.56977e-05
1122,1.5524e-05
1123,1.53456e-05
1124,1.51649e-05
1125,1.49773e-05
1126,1.47849e-05
1127,1.45859e-05
1128,1.43829e-05
1129,1.41791e-05
1130,1.39707e-05
1131,1.37612e-05
1132,1.35474e-05
1133,1.33327e-05
1134,1.3115e-05
1135,1.29001e-05
1136,1.26774e-05
1137,1.2457e-05
1138,1.22323e-05
1139,1.20123e-05
1140,1.17936e-05
1141,1.15809e-05
1142,1.137e-05
1143,1.11633e-05
1144,1.09618e-05
1145,1.07663e-05
1146,1.05807e-05
1147,1.04014e-05
1148,1.02267e-05
1149,1.00553e-05
1150,9.88996e-06
1151,9.73196e-06
1152,9.57712e-06
1153,9.42351e-06
1154,9.2669e-06
1155,9.10775e-06
1156,8.95038e-06
1157,8.7947e-06
1158,8.63447e-06
1159,8.46929e-06
1160,8.2981e-06
1161,8.12241e-06
1162,7.94672e-06
1163,7.77105e-06
1164,7.59612e-06
1165,7.4196e-06
1166,7.24461e-06
1167,7.06901e-06
1168,6.89757e-06
1169,6.72551e-06
1170,6.55651e-06
1171,6.38752e-06
1172,6.22259e-06
1173,6.06253e-06
1174,5.90596e-06
1175,5.75177e-06
1176,5.59681e-06
1177,5.4447e-06
1178,5.29207e-06
1179,5.1431e-06
1180,4.99614e-06
1181,4.85263e-06
1182,4.71186e-06
1183,4.57568e-06
1184,4.44479e-06
1185,4.32079e-06
1186,4.20263e-06
1187,4.08511e-06
1188,3.97149e-06
1189,3.86012e-06
1190,3.75195e-06
1191,3.6486e-06
1192,3.55075e-06
1193,3.45579e-06
1194,3.36401e-06
1195,3.27616e-06
1196,3.19141e-06
1197,3.11098e-06
1198,3.03318e-06
1199,2.95871e-06
1200,2.88787e-06
1201,2.82131e-06
1202,2.75922e-06
1203,2.69883e-06
1204,2.64202e-06
1205,2.58839e-06
1206,2.53825e-06
1207,2.49189e-06
1208,2.44695e-06
1209,2.40385e-06
1210,2.36202e-06
1211,2.32185e-06
1212,2.28274e-06
1213,2.24469e-06
1214,2.20739e-06
1215,2.16973e-06
1216,2.13272e-06
1217,2.0951e-06
1218,2.05679e-06
1219,2.01812e-06
1220,1.97901e-06
1221,1.9404e-06
1222,1.90199e-06
1223,1.86412e-06
1224,1.82653e-06
1225,1.78918e-06
1226,1.75282e-06
1227,1.71732e-06
1228,1.6828e-06
1229,1.64902e-06
1230,1.61599e-06
1231,1.58426e-06
1232,1.55392e-06
1233,1.52477e-06
1234,1.49664e-06
1235,1.46905e-06
1236,1.4423e-06
1237,1.41658e-06
1238,1.39226e-06
1239,1.36926e-06
1240,1.34729e-06
1241,1.32637e-06
1242,1.30631e-06
1243,1.28663e-06
1244,1.26756e-06
1245,1.24908e-06
1246,1.23123e-06
1247,1.21405e-06
1248,1.19742e-06
1249,1.18128e-06
1250,1.16532e-06
1251,1.14937e-06
1252,1.13349e-06
1253,1.11769e-06
1254,1.10221e-06
1255,1.08725e-06
1256,1.07253e-06
1257,1.05818e-06
1258,1.04419e-06
1259,1.03034e-06
1260,1.01639e-06
1261,1.00226e-06
1262,9.88033e-07
1263,9.73713e-07
1264,9.59144e-07
1265,9.44152e-07
1266,9.28531e-07
1267,9.11625e-07
1268,8.92805e-07
1269,8.72216e-07
1270,8.50842e-07
1271,8.30195e-07
1272,8.11257e-07
1273,7.93704e-07
1274,7.77209e-07
1275,7.61184e-07
1276,7.45855e-07
1277,7.31962e-07
1278,7.19088e-07
1279,7.06993e-07
1280,6.95405e-07
1281,6.84957e-07
1282,6.76115e-07
1283,6.67703e-07
1284,6.58392e-07
1285,6.48251e-07
1286,6.38749e-07
1287,6.30663e-07
1288,6.2324e-07
1289,6.16266e-07
1290,6.10021e-07
1291,6.03878e-07
1292,5.96961e-07
1293,5.89066e-07
1294,5.80584e-07
1295,5.71529e-07
1296,5.61885e-07
1297,5.52687e-07
1298,5.43823e-07
1299,5.34388e-07
1300,5.24869e-07
1301,5.15306e-07
1302,5.05424e-07
1303,4.96262e-07
1304,4.88015e-07
1305,4.80118e-07
1306,4.72923e-07
1307,4.66301e-07
1308,4.59401e-07
1309,4.52266e-07
1310,4.44753e-07
1311,4.36367e-07
1312,4.27707e-07
1313,4.188e-07
1314,4.09659e-07
1315,4.01312e-07
1316,3.93608e-07
1317,3.86383e-07
1318,3.8008e-07
1319,3.74203e-07
1320,3.68616e-07
1321,3.63326e-07
1322,3.57983e-07
1323,3.52797e-07
1324,3.47664e-07
1325,3.42639e-07
1326,3.38004e-07
1327,3.33276e-07
1328,3.28392e-07
1329,3.23417e-07
1330,3.18323e-07
1331,3.13356e-07
1332,3.08433e-07
1333,3.03637e-07
1334,2.98855e-07
1335,2.93957e-07
1336,2.89047e-07
1337,2.83991e-07
1338,2.79003e-07
1339,2.74313e-07
1340,2.69943e-07
1341,2.65829e-07
1342,2.61761e-07
1343,2.57758e-07
1344,2.53769e-07
1345,2.49779e-07
1346,2.45835e-07
1347,2.41912e-07
1348,2.38175e-07
1349,2.34636e-07
1350,2.31277e-07
1351,2.27943e-07
1352,2.24578e-07
1353,2.21223e-07
1354,2.17718e-07
1355,2.14282e-07
1356,2.10843e-07
1357,2.07549e-07
1358,2.04341e-07
1359,2.01179e-07
1360,1.98003e-07
1361,1.94877e-07
1362,1.91779e-07
1363,1.8864e-07
1364,1.85475e-07
1365,1.82208e-07
1366,1.79009e-07
1367,1.75801e-07
1368,1.72659e-07
1369,1.69576e-07
1370,1.66573e-07
1371,1.63669e-07
1372,1.60894e-07
1373,1.5822e-07
1374,1.55579e-07
1375,1.52974e-07
1376,1.50315e-07
1377,1.47664e-07
1378,1.44981e-07
1379,1.42324e-07
1380,1.39577e-07
1381,1.36812e-07
1382,1.33916e-07
1383,1.30949e-07
1384,1.27838e-07
1385,1.24655e-07
1386,1.21349e-07
1387,1.18025e-07
1388,1.14717e-07
1389,1.11527e-07
1390,1.08389e-07
1391,1.05321e-07
1392,1.02356e-07
1393,9.95367e-08
1394,9.68494e-08
1395,9.42943e-08
1396,9.18673e-08
1397,8.95631e-08
1398,8.73157e-08
1399,8.51795e-08
1400,8.31588e-08
1401,8.12443e-08
1402,7.93986e-08
1403,7.76187e-08
1404,7.58687e-08
1405,7.41788e-08
1406,7.2539e-08
1407,7.09721e-08
1408,6.94358e-08
1409,6.79257e-08
1410,6.64073e-08
1411,6.49353e-08
1412,6.3495e-08
1413,6.20815e-08
1414,6.06651e-08
1415,5.92634e-08
1416,5.78586e-08
1417,5.64674e-08
1418,5.50683e-08
1419,5.37052e-08
1420,5.23586e-08
1421,5.10678e-08
1422,4.98055e-08
1423,4.86041e-08
1424,4.7431e-08
1425,4.6316e-08
1426,4.52554e-08
1427,4.4261e-08
1428,4.33491e-08
1429,4.25117e-08
1430,4.17346e-08
1431,4.10091e-08
1432,4.03439e-08
1433,3.97236e-08
1434,3.91464e-08
1435,3.86006e-08
1436,3.80854e-08
1437,3.75964e-08
1438,3.71349e-08
1439,3.66992e-08
1440,3.62847e-08
1441,3.58872e-08
1442,3.55079e-08
1443,3.51462e-08
1444,3.48009e-08
1445,3.44718e-08
1446,3.41572e-08
1447,3.38562e-08
1448,3.3565e-08
1449,3.32751e-08
1450,3.29951e-08
1451,3.27274e-08
1452,3.2471e-08
1453,3.22202e-08
1454,3.19787e-08
1455,3.1746e-08
1456,3.15255e-08
1457,3.13162e-08
1458,3.11172e-08
1459,3.09283e-08
1460,3.07501e-08
1461,3.05856e-08
1462,3.04321e-08
1463,3.02877e-08
1464,3.01501e-08
1465,3.00219e-08
1466,2.99021e-08
1467,2.97913e-08
1468,2.96867e-08
1469,2.95886e-08
1470,2.94963e-08
1471,2.94098e-08
1472,2.93273e-08
1473,2.92458e-08
1474,2.91675e-08
1475,2.90908e-08
1476,2.90172e-08
1477,2.89453e-08
1478,2.88761e-08
1479,2.88089e-08
1480,2.87436e-08
1481,2.8679e-08
1482,2.86147e-08
1483,2.85529e-08
1484,2.84928e-08
1485,2.84347e-08
1486,2.83774e-08
1487,2.83205e-08
1488,2.8264e-08
1489,2.82074e-08
1490,2.81505e-08
1491,2.80938e-08
1492,2.80387e-08
1493,2.79849e-08
1494,2.79327e-08
1495,2.78812e-08
1496,2.78306e-08
1497,2.77816e-08
1498,2.77339e-08
