iteration,relative_error
262,0.00308362
263,0.00307758
264,0.00307161
265,0.00306572
266,0.00305989
267,0.00305412
268,0.00304837
269,0.00304264
270,0.00303695
271,0.00303132
272,0.00302583
273,0.0030205
274,0.00301525
275,0.00300995
276,0.00300457
277,0.00299917
278,0.00299381
279,0.00298854
280,0.00298337
281,0.00297828
282,0.00297325
283,0.00296825
284,0.00296327
285,0.00295833
286,0.00295341
287,0.00294849
288,0.00294356
289,0.00293862
290,0.0029337
291,0.00292882
292,0.00292401
293,0.00291929
294,0.00291469
295,0.00291017
296,0.00290559
297,0.00290093
298,0.00289623
299,0.00289152
300,0.00288683
301,0.00288218
302,0.00287759
303,0.00287312
304,0.00286876
305,0.00286444
306,0.00286002
307,0.00285553
308,0.002851
309,0.00284647
310,0.00284195
311,0.00283746
312,0.00283302
313,0.00282868
314,0.00282446
315,0.00282026
316,0.00281596
317,0.00281157
318,0.00280714
319,0.00280269
320,0.00279829
321,0.00279398
322,0.0027898
323,0.00278564
324,0.00278137
325,0.002777
326,0.0027726
327,0.0027682
328,0.00276384
329,0.00275953
330,0.00275529
331,0.00275105
332,0.00274675
333,0.00274239
334,0.00273804
335,0.00273375
336,0.00272952
337,0.00272528
338,0.00272095
339,0.00271657
340,0.00271215
341,0.00270773
342,0.00270333
343,0.00269899
344,0.00269474
345,0.00269053
346,0.00268627
347,0.00268196
348,0.00267763
349,0.0026733
350,0.00266899
351,0.00266467
352,0.00266035
353,0.00265604
354,0.00265175
355,0.00264753
356,0.00264338
357,0.00263923
358,0.00263501
359,0.00263072
360,0.00262641
361,0.00262212
362,0.0026179
363,0.0026138
364,0.00260976
365,0.00260568
366,0.00260152
367,0.00259732
368,0.00259309
369,0.00258888
370,0.0025847
371,0.00258055
372,0.00257647
373,0.0025725
374,0.00256863
375,0.00256477
376,0.00256085
377,0.00255686
378,0.00255288
379,0.00254894
380,0.00254508
381,0.00254136
382,0.00253775
383,0.00253409
384,0.00253033
385,0.00252653
386,0.00252277
387,0.0025191
388,0.00251557
389,0.00251211
390,0.0025086
391,0.00250502
392,0.00250143
393,0.00249786
394,0.00249434
395,0.00249094
396,0.00248766
397,0.00248441
398,0.00248109
399,0.00247772
400,0.00247435
401,0.00247099
402,0.00246767
403,0.00246442
404,0.00246128
405,0.00245827
406,0.00245527
407,0.0024522
408,0.00244908
409,0.00244596
410,0.00244287
411,0.00243984
412,0.00243689
413,0.00243404
414,0.00243121
415,0.00242833
416,0.00242541
417,0.00242249
418,0.00241958
419,0.00241669
420,0.00241383
421,0.00241102
422,0.00240828
423,0.00240563
424,0.00240299
425,0.0024003
426,0.00239757
427,0.00239483
428,0.0023921
429,0.00238941
430,0.00238677
431,0.00238421
432,0.00238169
433,0.00237912
434,0.0023765
435,0.00237385
436,0.0023712
437,0.00236855
438,0.00236592
439,0.00236334
440,0.00236082
441,0.00235836
442,0.00235588
443,0.00235333
444,0.00235073
445,0.00234812
446,0.0023455
447,0.00234289
448,0.0023403
449,0.00233774
450,0.00233524
451,0.00233281
452,0.00233036
453,0.00232784
454,0.00232527
455,0.00232267
456,0.00232007
457,0.00231749
458,0.00231497
459,0.0023125
460,0.00231004
461,0.00230752
462,0.00230494
463,0.00230233
464,0.00229972
465,0.00229712
466,0.00229453
467,0.00229196
468,0.00228939
469,0.0022868
470,0.00228421
471,0.00228164
472,0.00227906
473,0.00227648
474,0.00227386
475,0.00227121
476,0.00226854
477,0.00226584
478,0.00226314
479,0.00226046
480,0.00225784
481,0.00225527
482,0.00225269
483,0.00225005
484,0.00224735
485,0.00224463
486,0.0022419
487,0.00223921
488,0.00223658
489,0.00223402
490,0.00223145
491,0.0022288
492,0.00222611
493,0.00222341
494,0.00222073
495,0.00221809
496,0.00221546
497,0.00221282
498,0.00221017
499,0.00220754
500,0.00220493
501,0.00220233
502,0.00219969
503,0.00219702
504,0.00219434
505,0.00219165
506,0.00218897
507,0.00218631
508,0.0021837
509,0.00218117
510,0.00217871
511,0.00217623
512,0.00217369
513,0.00217112
514,0.00216856
515,0.00216601
516,0.00216352
517,0.00216111
518,0.00215874
519,0.00215635
520,0.00215391
521,0.00215147
522,0.00214905
523,0.00214665
524,0.00214428
525,0.00214193
526,0.0021396
527,0.00213728
528,0.00213497
529,0.00213268
530,0.00213042
531,0.00212822
532,0.00212606
533,0.00212389
534,0.00212171
535,0.00211952
536,0.00211733
537,0.00211515
538,0.00211299
539,0.00211086
540,0.00210876
541,0.00210671
542,0.0021047
543,0.00210271
544,0.00210071
545,0.00209872
546,0.00209673
547,0.00209476
548,0.0020928
549,0.00209085
550,0.00208891
551,0.00208699
552,0.00208509
553,0.00208321
554,0.00208134
555,0.00207949
556,0.00207763
557,0.00207579
558,0.00207396
559,0.00207217
560,0.0020704
561,0.00206863
562,0.00206684
563,0.00206503
564,0.00206321
565,0.00206141
566,0.00205963
567,0.00205786
568,0.00205611
569,0.00205436
570,0.00205261
571,0.00205087
572,0.00204914
573,0.00204744
574,0.00204575
575,0.00204404
576,0.0020423
577,0.00204053
578,0.00203877
579,0.00203701
580,0.00203526
581,0.00203353
582,0.00203181
583,0.0020301
584,0.00202839
585,0.00202669
586,0.00202498
587,0.00202326
588,0.00202152
589,0.00201975
590,0.00201798
591,0.00201623
592,0.0020145
593,0.00201281
594,0.00201108
595,0.00200931
596,0.0020075
597,0.0020057
598,0.00200392
599,0.00200217
600,0.00200041
601,0.00199862
602,0.0019968
603,0.00199496
604,0.00199311
605,0.00199126
606,0.0019894
607,0.00198755
608,0.00198571
609,0.00198387
610,0.00198202
611,0.00198014
612,0.00197821
613,0.00197627
614,0.00197432
615,0.00197237
616,0.00197042
617,0.00196848
618,0.00196657
619,0.00196467
620,0.00196276
621,0.0019608
622,0.00195882
623,0.00195683
624,0.00195484
625,0.00195286
626,0.00195088
627,0.00194889
628,0.0019469
629,0.00194491
630,0.00194293
631,0.00194097
632,0.00193904
633,0.00193713
634,0.00193519
635,0.00193321
636,0.00193123
637,0.00192925
638,0.00192729
639,0.00192536
640,0.00192347
641,0.00192158
642,0.00191968
643,0.00191776
644,0.00191582
645,0.00191389
646,0.00191196
647,0.00191003
648,0.00190812
649,0.0019062
650,0.00190431
651,0.00190245
652,0.00190063
653,0.00189884
654,0.001897
655,0.00189503
656,0.00189286
657,0.00189032
658,0.00188709
659,0.00188269
660,0.00187671
661,0.00186948
662,0.00186259
663,0.00185747
664,0.00185401
665,0.0018512
666,0.00184785
667,0.00184252
668,0.00183493
669,0.00182796
670,0.00182326
671,0.00181929
672,0.00181416
673,0.00180794
674,0.00180295
675,0.00179942
676,0.00179574
677,0.00179107
678,0.00178697
679,0.00178401
680,0.00178091
681,0.00177747
682,0.00177474
683,0.00177242
684,0.00176976
685,0.00176727
686,0.00176534
687,0.00176336
688,0.00176127
689,0.00175953
690,0.00175781
691,0.00175597
692,0.00175442
693,0.0017529
694,0.0017513
695,0.00174991
696,0.0017485
697,0.00174698
698,0.0017456
699,0.0017442
700,0.00174276
701,0.00174145
702,0.00174006
703,0.00173867
704,0.00173736
705,0.001736
706,0.0017347
707,0.00173341
708,0.00173205
709,0.00173074
710,0.00172946
711,0.0017282
712,0.00172707
713,0.00172594
714,0.00172483
715,0.00172375
716,0.00172263
717,0.00172161
718,0.00172061
719,0.00171968
720,0.00171883
721,0.00171795
722,0.00171717
723,0.00171639
724,0.00171566
725,0.00171497
726,0.00171429
727,0.00171369
728,0.00171307
729,0.00171254
730,0.001712
731,0.00171153
732,0.00171108
733,0.00171065
734,0.00171025
735,0.00170984
736,0.00170947
737,0.00170908
738,0.00170874
739,0.00170838
740,0.00170806
741,0.00170774
742,0.00170744
743,0.00170716
744,0.00170687
745,0.00170659
746,0.0017063
747,0.00170602
748,0.00170573
749,0.00170546
750,0.00170518
751,0.00170491
752,0.00170464
753,0.00170437
754,0.00170411
755,0.00170384
756,0.00170358
757,0.00170329
758,0.00170303
759,0.00170274
760,0.00170247
761,0.00170218
762,0.00170191
763,0.00170163
764,0.00170137
765,0.0017011
766,0.00170085
767,0.00170059
768,0.00170033
769,0.00170007
770,0.00169981
771,0.00169955
772,0.00169931
773,0.00169907
774,0.00169884
775,0.00169861
776,0.00169839
777,0.00169817
778,0.00169795
779,0.00169774
780,0.00169753
781,0.00169733
782,0.00169713
783,0.00169694
784,0.00169676
785,0.00169657
786,0.0016964
787,0.00169623
788,0.00169607
789,0.00169591
790,0.00169575
791,0.00169559
792,0.00169544
793,0.00169528
794,0.00169514
795,0.001695
796,0.00169486
797,0.00169472
798,0.00169458
799,0.00169444
800,0.0016943
801,0.00169417
802,0.00169404
803,0.00169391
804,0.00169378
805,0.00169364
806,0.00169351
807,0.00169337
808,0.00169324
809,0.0016931
810,0.00169297
811,0.00169284
812,0.00169271
813,0.00169258
814,0.00169245
815,0.00169231
816,0.00169217
817,0.00169203
818,0.0016919
819,0.00169177
820,0.00169162
821,0.00169148
822,0.00169133
823,0.00169118
824,0.00169103
825,0.00169088
826,0.00169073
827,0.00169058
828,0.00169044
829,0.00169029
830,0.00169014
831,0.00168998
832,0.00168983
833,0.00168967
834,0.00168951
835,0.00168935
836,0.0016892
837,0.00168905
838,0.00168889
839,0.00168873
840,0.00168857
841,0.00168841
842,0.00168825
843,0.00168809
844,0.00168792
845,0.00168776
846,0.0016876
847,0.00168744
848,0.00168727
849,0.00168711
850,0.00168694
851,0.00168677
852,0.0016866
853,0.00168643
854,0.00168626
855,0.00168609
856,0.00168593
857,0.00168576
858,0.00168559
859,0.00168542
860,0.00168524
861,0.00168507
862,0.00168489
863,0.00168472
864,0.00168456
865,0.00168439
866,0.00168422
867,0.00168405
868,0.00168387
869,0.00168369
870,0.00168352
871,0.00168334
872,0.00168317
873,0.001683
874,0.00168284
875,0.00168268
876,0.00168251
877,0.00168235
878,0.00168218
879,0.00168202
880,0.00168185
881,0.0016817
882,0.00168153
883,0.00168137
884,0.00168121
885,0.00168105
886,0.00168089
887,0.00168074
888,0.00168059
889,0.00168044
890,0.00168029
891,0.00168014
892,0.00167999
893,0.00167983
894,0.00167968
895,0.00167953
896,0.00167938
897,0.00167924
898,0.0016791
899,0.00167895
900,0.00167881
901,0.00167866
902,0.00167851
903,0.00167836
904,0.00167821
905,0.00167807
906,0.00167792
907,0.00167778
908,0.00167762
909,0.00167747
910,0.00167732
911,0.00167717
912,0.00167701
913,0.00167686
914,0.0016767
915,0.00167654
916,0.00167638
917,0.00167622
918,0.00167607
919,0.0016759
920,0.00167574
921,0.00167557
922,0.0016754
923,0.00167523
924,0.00167507
925,0.0016749
926,0.00167473
927,0.00167455
928,0.00167437
929,0.00167418
930,0.00167399
931,0.00167381
932,0.00167363
933,0.00167345
934,0.00167327
935,0.00167309
936,0.0016729
937,0.0016727
938,0.00167251
939,0.00167231
940,0.00167212
941,0.00167192
942,0.00167173
943,0.00167154
944,0.00167135
945,0.00167116
946,0.00167097
947,0.00167077
948,0.00167058
949,0.00167038
950,0.00167019
951,0.00166999
952,0.0016698
953,0.00166961
954,0.00166942
955,0.00166923
956,0.00166904
957,0.00166885
958,0.00166866
959,0.00166846
960,0.00166827
961,0.00166807
962,0.00166789
963,0.0016677
964,0.00166753
965,0.00166735
966,0.00166716
967,0.00166697
968,0.00166679
969,0.0016666
970,0.00166642
971,0.00166624
972,0.00166606
973,0.00166589
974,0.00166572
975,0.00166554
976,0.00166537
977,0.00166519
978,0.00166502
979,0.00166484
980,0.00166468
981,0.0016645
982,0.00166433
983,0.00166416
984,0.001664
985,0.00166383
986,0.00166367
987,0.0016635
988,0.00166333
989,0.00166316
990,0.00166299
991,0.00166282
992,0.00166266
993,0.00166249
994,0.00166233
995,0.00166216
996,0.00166198
997,0.00166181
998,0.00166164
999,0.00166146
1000,0.00166129
1001,0.00166112
1002,0.00166094
1003,0.00166077
1004,0.00166059
1005,0.00166042
1006,0.00166024
1007,0.00166006
1008,0.00165988
1009,0.00165969
1010,0.00165951
1011,0.00165932
1012,0.00165913
1013,0.00165894
1014,0.00165874
1015,0.00165854
1016,0.00165834
1017,0.00165814
1018,0.00165794
1019,0.00165774
1020,0.00165754
1021,0.00165733
1022,0.00165712
1023,0.00165691
1024,0.0016567
1025,0.00165648
1026,0.00165626
1027,0.00165604
1028,0.00165581
1029,0.00165559
1030,0.00165537
1031,0.00165515
1032,0.00165492
1033,0.00165469
1034,0.00165446
1035,0.00165422
1036,0.00165399
1037,0.00165376
1038,0.00165352
1039,0.00165328
1040,0.00165304
1041,0.0016528
1042,0.00165255
1043,0.00165231
1044,0.00165206
1045,0.00165182
1046,0.00165158
1047,0.00165133
1048,0.00165109
1049,0.00165086
1050,0.00165062
1051,0.00165038
1052,0.00165013
1053,0.00164988
1054,0.00164963
1055,0.00164938
1056,0.00164914
1057,0.0016489
1058,0.00164867
1059,0.00164845
1060,0.00164821
1061,0.00164798
1062,0.00164774
1063,0.0016475
1064,0.00164727
1065,0.00164704
1066,0.00164681
1067,0.00164659
1068,0.00164636
1069,0.00164614
1070,0.00164592
1071,0.0016457
1072,0.00164549
1073,0.00164528
1074,0.00164507
1075,0.00164485
1076,0.00164463
1077,0.00164442
1078,0.00164421
1079,0.00164401
1080,0.00164381
1081,0.0016436
1082,0.0016434
1083,0.00164319
1084,0.00164298
1085,0.00164278
1086,0.00164257
1087,0.00164236
1088,0.00164216
1089,0.00164195
1090,0.00164176
1091,0.00164156
1092,0.00164136
1093,0.00164115
1094,0.00164094
1095,0.00164074
1096,0.00164053
1097,0.00164032
1098,0.00164011
1099,0.00163991
1100,0.0016397
1101,0.00163949
1102,0.00163927
1103,0.00163906
1104,0.00163885
1105,0.00163864
1106,0.00163843
1107,0.00163821
1108,0.001638
1109,0.00163778
1110,0.00163756
1111,0.00163733
1112,0.00163711
1113,0.00163688
1114,0.00163666
1115,0.00163643
1116,0.00163621
1117,0.00163597
1118,0.00163573
1119,0.00163549
1120,0.00163524
1121,0.00163499
1122,0.00163475
1123,0.0016345
1124,0.00163425
1125,0.001634
1126,0.00163375
1127,0.0016335
1128,0.00163325
1129,0.00163299
1130,0.00163272
1131,0.00163245
1132,0.00163218
1133,0.00163192
1134,0.00163166
1135,0.00163141
1136,0.00163113
1137,0.00163086
1138,0.00163057
1139,0.00163029
1140,0.00163001
1141,0.00162973
1142,0.00162946
1143,0.00162919
1144,0.0016289
1145,0.00162862
1146,0.00162833
1147,0.00162804
1148,0.00162776
1149,0.00162747
1150,0.00162718
1151,0.00162689
1152,0.00162661
1153,0.00162632
1154,0.00162605
1155,0.00162577
1156,0.00162549
1157,0.0016252
1158,0.0016249
1159,0.00162461
1160,0.00162433
1161,0.00162405
1162,0.00162378
1163,0.00162351
1164,0.00162322
1165,0.00162294
1166,0.00162265
1167,0.00162237
1168,0.00162209
1169,0.00162181
1170,0.00162154
1171,0.00162126
1172,0.00162099
1173,0.00162072
1174,0.00162045
1175,0.00162019
1176,0.00161992
1177,0.00161965
1178,0.00161938
1179,0.0016191
1180,0.00161883
1181,0.00161857
1182,0.00161831
1183,0.00161806
1184,0.0016178
1185,0.00161753
1186,0.00161726
1187,0.00161699
1188,0.00161672
1189,0.00161645
1190,0.00161618
1191,0.00161592
1192,0.00161566
1193,0.00161541
1194,0.00161515
1195,0.00161489
1196,0.00161462
1197,0.00161435
1198,0.00161407
1199,0.0016138
1200,0.00161354
1201,0.00161327
1202,0.00161301
1203,0.00161275
1204,0.00161249
1205,0.00161222
1206,0.00161195
1207,0.00161168
1208,0.0016114
1209,0.00161112
1210,0.00161085
1211,0.00161057
1212,0.00161031
1213,0.00161004
1214,0.00160976
1215,0.00160948
1216,0.0016092
1217,0.00160891
1218,0.00160863
1219,0.00160835
1220,0.00160807
1221,0.00160779
1222,0.0016075
1223,0.0016072
1224,0.00160691
1225,0.00160661
1226,0.00160632
1227,0.00160602
1228,0.00160573
1229,0.00160542
1230,0.00160511
1231,0.0016048
1232,0.00160449
1233,0.0016042
1234,0.0016039
1235,0.00160358
1236,0.00160327
1237,0.00160294
1238,0.00160261
1239,0.00160229
1240,0.00160198
1241,0.00160167
1242,0.00160135
1243,0.00160102
1244,0.00160069
1245,0.00160035
1246,0.00160002
1247,0.0015997
1248,0.00159938
1249,0.00159905
1250,0.00159871
1251,0.00159836
1252,0.00159801
1253,0.00159767
1254,0.00159733
1255,0.00159699
1256,0.00159666
1257,0.00159632
1258,0.00159598
1259,0.00159563
1260,0.00159529
1261,0.00159494
1262,0.00159459
1263,0.00159425
1264,0.00159391
1265,0.00159357
1266,0.00159323
1267,0.00159289
1268,0.00159255
1269,0.00159222
1270,0.00159188
1271,0.00159154
1272,0.0015912
1273,0.00159085
1274,0.00159051
1275,0.00159018
1276,0.00158985
1277,0.00158953
1278,0.0015892
1279,0.00158887
1280,0.00158853
1281,0.00158819
1282,0.00158786
1283,0.00158754
1284,0.00158722
1285,0.0015869
1286,0.00158658
1287,0.00158627
1288,0.00158596
1289,0.00158566
1290,0.00158536
1291,0.00158505
1292,0.00158474
1293,0.00158443
1294,0.00158412
1295,0.00158382
1296,0.00158351
1297,0.00158322
1298,0.00158293
1299,0.00158265
1300,0.00158238
1301,0.0015821
1302,0.00158183
1303,0.00158155
1304,0.00158127
1305,0.00158099
1306,0.00158071
1307,0.00158044
1308,0.00158017
1309,0.00157991
1310,0.00157965
1311,0.00157939
1312,0.00157913
1313,0.00157883
1314,0.0015785
1315,0.00157813
1316,0.00157767
1317,0.0015771
1318,0.00157638
1319,0.00157544
1320,0.00157427
1321,0.0015729
1322,0.00157145
1323,0.00157008
1324,0.00156883
1325,0.00156769
1326,0.00156655
1327,0.00156529
1328,0.00156387
1329,0.00156236
1330,0.00156089
1331,0.00155957
1332,0.00155832
1333,0.00155706
1334,0.00155574
1335,0.00155448
1336,0.00155333
1337,0.00155225
1338,0.00155113
1339,0.00154989
1340,0.00154859
1341,0.00154733
1342,0.00154609
1343,0.0015447
1344,0.00154306
1345,0.00154124
1346,0.00153941
1347,0.00153748
1348,0.00153539
1349,0.00153326
1350,0.00153123
1351,0.00152922
1352,0.00152713
1353,0.00152504
1354,0.00152311
1355,0.00152121
1356,0.00151926
1357,0.00151736
1358,0.00151557
1359,0.00151381
1360,0.00151206
1361,0.00151044
1362,0.00150895
1363,0.00150747
1364,0.00150606
1365,0.00150475
1366,0.0015034
1367,0.00150196
1368,0.00150057
1369,0.00149922
1370,0.00149779
1371,0.00149639
1372,0.0014951
1373,0.00149375
1374,0.00149239
1375,0.00149106
1376,0.00148964
1377,0.0014881
1378,0.00148657
1379,0.00148498
1380,0.00148325
1381,0.00148162
1382,0.00148002
1383,0.00147836
1384,0.00147684
1385,0.00147532
1386,0.00147374
1387,0.00147226
1388,0.00147073
1389,0.00146908
1390,0.00146757
1391,0.00146606
1392,0.00146453
1393,0.00146317
1394,0.00146178
1395,0.00146042
1396,0.00145921
1397,0.00145795
1398,0.00145674
1399,0.00145562
1400,0.00145442
1401,0.00145327
1402,0.00145216
1403,0.00145098
1404,0.00144994
1405,0.0014489
1406,0.0014479
1407,0.00144701
1408,0.00144605
1409,0.00144512
1410,0.00144421
1411,0.00144325
1412,0.00144242
1413,0.00144156
1414,0.00144074
1415,0.00143999
1416,0.00143921
1417,0.00143852
1418,0.00143781
1419,0.00143711
1420,0.00143646
1421,0.00143578
1422,0.00143518
1423,0.0014346
1424,0.00143404
1425,0.00143354
1426,0.00143302
1427,0.00143255
1428,0.00143209
1429,0.00143164
1430,0.00143123
1431,0.00143081
1432,0.00143043
1433,0.00143005
1434,0.00142971
1435,0.00142938
1436,0.00142907
1437,0.0014288
1438,0.00142852
1439,0.00142827
1440,0.00142802
1441,0.00142778
1442,0.00142756
1443,0.00142735
1444,0.00142715
1445,0.00142697
1446,0.0014268
1447,0.00142664
1448,0.00142649
1449,0.00142633
1450,0.00142619
1451,0.00142605
1452,0.00142593
1453,0.0014258
1454,0.00142569
1455,0.00142557
1456,0.00142545
1457,0.00142535
1458,0.00142524
1459,0.00142514
1460,0.00142504
1461,0.00142494
1462,0.00142484
1463,0.00142475
1464,0.00142466
1465,0.00142456
1466,0.00142447
1467,0.00142438
1468,0.00142429
1469,0.00142421
1470,0.00142412
1471,0.00142404
1472,0.00142396
1473,0.00142387
1474,0.00142378
1475,0.0014237
1476,0.00142362
1477,0.00142354
1478,0.00142346
1479,0.00142338
1480,0.00142331
1481,0.00142323
1482,0.00142315
1483,0.00142307
1484,0.001423
1485,0.00142292
1486,0.00142285
1487,0.00142279
1488,0.00142272
1489,0.00142265
1490,0.00142259
1491,0.00142253
1492,0.00142246
1493,0.00142241
1494,0.00142235
1495,0.00142229
1496,0.00142224
1497,0.00142219
1498,0.00142214
1499,0.00142209
1500,0.00142205
1501,0.001422
1502,0.00142196
1503,0.00142191
1504,0.00142187
1505,0.00142183
1506,0.00142179
1507,0.00142176
1508,0.00142172
1509,0.00142168
1510,0.00142165
1511,0.00142161
1512,0.00142158
1513,0.00142154
1514,0.00142151
1515,0.00142147
1516,0.00142143
1517,0.0014214
1518,0.00142136
1519,0.00142133
1520,0.00142129
1521,0.00142126
1522,0.00142122
1523,0.00142118
1524,0.00142114
1525,0.0014211
1526,0.00142105
1527,0.00142101
1528,0.00142096
1529,0.00142092
1530,0.00142087
1531,0.00142082
1532,0.00142076
1533,0.0014207
1534,0.00142064
1535,0.00142058
1536,0.00142051
1537,0.00142045
1538,0.00142037
1539,0.0014203
1540,0.00142022
1541,0.00142014
1542,0.00142006
1543,0.00141997
1544,0.00141988
1545,0.00141978
1546,0.00141968
1547,0.00141957
1548,0.00141945
1549,0.00141933
1550,0.00141921
1551,0.00141908
1552,0.00141895
1553,0.00141882
1554,0.00141867
1555,0.00141852
1556,0.00141836
1557,0.0014182
1558,0.00141804
1559,0.00141787
1560,0.0014177
1561,0.00141751
1562,0.00141731
1563,0.00141711
1564,0.0014169
1565,0.00141669
1566,0.00141647
1567,0.00141623
1568,0.00141599
1569,0.00141575
1570,0.00141551
1571,0.00141526
1572,0.00141501
1573,0.00141475
1574,0.00141448
1575,0.0014142
1576,0.00141391
1577,0.00141361
1578,0.00141331
1579,0.00141302
1580,0.00141272
1581,0.00141242
1582,0.00141211
1583,0.0014118
1584,0.00141147
1585,0.00141115
1586,0.00141081
1587,0.00141048
1588,0.00141013
1589,0.00140979
1590,0.00140945
1591,0.00140911
1592,0.00140878
1593,0.00140845
1594,0.00140812
1595,0.00140779
1596,0.00140745
1597,0.00140712
1598,0.00140678
1599,0.00140645
1600,0.00140612
1601,0.00140579
1602,0.00140545
1603,0.00140512
1604,0.00140479
1605,0.00140447
1606,0.00140416
1607,0.00140385
1608,0.00140352
1609,0.00140319
1610,0.00140286
1611,0.00140253
1612,0.00140221
1613,0.00140189
1614,0.00140157
1615,0.00140125
1616,0.00140091
1617,0.00140057
1618,0.00140022
1619,0.00139987
1620,0.00139952
1621,0.00139916
1622,0.00139881
1623,0.00139845
1624,0.0013981
1625,0.00139772
1626,0.00139735
1627,0.00139696
1628,0.00139656
1629,0.00139615
1630,0.00139572
1631,0.0013953
1632,0.00139486
1633,0.00139441
1634,0.00139394
1635,0.00139349
1636,0.00139303
1637,0.00139257
1638,0.00139209
1639,0.00139158
1640,0.00139107
1641,0.00139054
1642,0.00139
1643,0.00138945
1644,0.0013889
1645,0.00138833
1646,0.00138779
1647,0.00138725
1648,0.00138671
1649,0.00138614
1650,0.00138557
1651,0.00138499
1652,0.00138441
1653,0.00138383
1654,0.00138324
1655,0.00138264
1656,0.00138203
1657,0.00138143
1658,0.00138081
1659,0.00138019
1660,0.00137956
1661,0.00137891
1662,0.00137827
1663,0.00137763
1664,0.00137699
1665,0.00137633
1666,0.00137565
