iteration,relative_error
0,1
1,0.146257
2,0.0531534
3,0.0326504
4,0.0206956
5,0.0160636
6,0.0134765
7,0.012176
8,0.0114731
9,0.0109787
10,0.0105297
11,0.010255
12,0.00986523
13,0.00932424
14,0.0090182
15,0.00888451
16,0.0087873
17,0.00863668
18,0.00831741
19,0.00765893
20,0.00620297
21,0.00407578
22,0.00171507
23,0.000660935
24,0.000425038
